source_id,target_id,Feature,theta_1,baseline_path_edge_ids,baseline_path_length,feat_sums,sd_path_edge_ids,sd_length,sd_feat_sums,Percent of edges sd path shares with baseline
8294,4097,0,[0.36062582 0.41403386 0.22534031],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",25.868684292943758,16.10479091664359,"[243, 360, 471, 519, 563, 591, 711, 889, 977, 1201, 1239, 1279, 1655, 3027, 3091, 3400, 5161, 5182, 5444, 5508, 5513, 5709, 5714, 6069, 6314, 6315, 6843, 7929, 8013, 8015, 8017, 15743, 15839, 15842, 15848, 15854, 15857, 15860, 15869, 15892, 15908, 15911, 15923, 16055, 16059, 16086, 16090, 16095, 16108, 17708, 17724, 17729, 17737, 18308, 18310, 18313, 18314, 18316, 18335, 18336, 18339, 18342, 18345, 19446, 19486, 19489, 19491, 20280, 20301, 20457, 20532, 20536, 20543, 20551, 20599, 20620, 20643, 20676, 21244, 21248, 21738, 22874, 23223, 23233, 23235, 23251, 24099, 25290, 25292, 25298, 25302, 25312, 25351, 25443, 25447, 25457, 25463, 25521, 25525, 25527, 25542, 25554, 25556, 25560, 25565, 25567, 27166, 27466, 27468, 27472, 27479, 27501, 27508, 27514, 27541, 27579, 28089, 28105, 28915, 29192, 30346, 30352, 30358]",25.864577702165857,14.253946275270009,5.970149253731343
8294,4097,1,[0.36062582 0.41403386 0.22534031],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",25.868684292943758,0.7923103497762103,"[26, 152, 153, 156, 157, 161, 412, 472, 906, 908, 912, 1052, 1073, 1086, 1144, 1154, 1242, 1500, 2042, 2230, 3792, 3834, 4541, 5156, 5161, 5497, 5649, 5826, 5830, 8101, 8760, 15642, 16263, 16278, 16284, 16286, 16317, 16531, 16535, 16641, 18308, 18310, 18312, 18314, 18316, 18329, 18360, 18383, 18650, 18654, 18687, 18696, 18822, 19287, 19301, 19333, 19428, 19434, 19446, 19450, 19487, 19491, 20034, 20043, 20071, 20072, 20073, 20076, 20121, 20695, 20796, 21226, 21232, 22874, 23790, 24294, 24311, 25390, 25392, 25397, 25406, 25410, 25450, 25462, 25612, 25649, 25873, 25883, 25912, 25917, 25923, 25933, 25937, 25940, 26001, 26023, 26024, 26039, 27214, 27216, 27222, 27226, 27251, 27262, 27265, 27283, 27431, 27441, 27443, 27447, 27451, 27455, 27582, 27698, 27707, 27710, 28030, 28054, 28204, 28211, 28385, 28390, 28393, 28412, 28433, 28480, 28756, 28758, 29084, 29753, 29756, 29793, 31567]",25.760390334761023,0.5848349928159355,51.49253731343284
8294,4097,2,[0.36062582 0.41403386 0.22534031],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",25.868684292943758,87.56905101215717,"[198, 243, 272, 360, 412, 471, 561, 591, 711, 889, 977, 1066, 1137, 1138, 1141, 1144, 1201, 1564, 1576, 1655, 3027, 5139, 5146, 5150, 5153, 5155, 5182, 5426, 5526, 5712, 5718, 6811, 6843, 6955, 7007, 7545, 7838, 7929, 8013, 8015, 8017, 8760, 15800, 15801, 15830, 15839, 15842, 15848, 15854, 15857, 15860, 15867, 15895, 15923, 15935, 15972, 16055, 16071, 16098, 16115, 16116, 16154, 17722, 18225, 19403, 19446, 19449, 19487, 19491, 20163, 20298, 20305, 20309, 20312, 20317, 20318, 20421, 20425, 20522, 20599, 20620, 21226, 21230, 21723, 21729, 22871, 24099, 25290, 25292, 25298, 25302, 25312, 25351, 25444, 25462, 25530, 25533, 25564, 25567, 25572, 27166, 27508, 27514, 27541, 27579, 28089, 28105, 31590, 31591]",25.65709203270173,70.53756680332184,9.701492537313433
8294,4097,0,[0.59412932 0.31812784 0.08774284],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",17.503941762537746,16.10479091664359,"[243, 272, 360, 412, 471, 519, 563, 591, 711, 889, 977, 1144, 1201, 1239, 1279, 3027, 3091, 3400, 5149, 5150, 5153, 5155, 5182, 5444, 5508, 5513, 5709, 5714, 6069, 6314, 6315, 6843, 7545, 7929, 8013, 8015, 8017, 8760, 15743, 15839, 15842, 15848, 15854, 15857, 15860, 15869, 15892, 15908, 15911, 15923, 16055, 16059, 16086, 16090, 16095, 16108, 17708, 17724, 17729, 17737, 18331, 18335, 18336, 18339, 18342, 18345, 19446, 19486, 19489, 19491, 20280, 20301, 20457, 20532, 20537, 20543, 20551, 20599, 20620, 20643, 20676, 21244, 21248, 21738, 22871, 24099, 25292, 25298, 25302, 25312, 25349, 25356, 25358, 25363, 25444, 25462, 25521, 25525, 25527, 25542, 25554, 25556, 25560, 25565, 25567, 27170, 27466, 27468, 27472, 27479, 27501, 27508, 27514, 27541, 27579, 28089, 28105, 29192]",17.501979512836378,14.320963721960677,8.955223880597014
8294,4097,1,[0.59412932 0.31812784 0.08774284],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",17.503941762537746,0.7923103497762103,"[26, 77, 152, 153, 156, 157, 161, 412, 473, 522, 566, 838, 906, 908, 912, 1052, 1086, 1144, 1156, 1500, 1935, 2042, 2230, 3792, 3834, 4541, 5156, 5161, 5497, 5649, 5763, 5773, 5818, 5830, 6930, 6942, 6946, 6949, 7896, 7911, 8101, 8760, 15642, 15998, 16004, 16317, 16531, 16535, 16641, 16900, 16902, 18308, 18310, 18312, 18314, 18316, 18329, 18360, 18383, 18650, 18654, 18687, 18696, 18822, 19287, 19301, 19333, 19428, 19434, 19446, 19450, 19487, 19491, 20034, 20043, 20071, 20072, 20073, 20075, 20076, 20121, 20448, 20659, 20685, 20689, 20711, 20712, 20732, 20809, 20838, 20843, 21226, 21232, 22874, 24359, 24372, 25292, 25298, 25302, 25312, 25349, 25356, 25358, 25363, 25366, 25375, 25444, 25462, 25612, 25649, 25912, 25917, 25923, 25931, 25937, 25994, 25997, 26001, 26023, 26024, 26039, 27315, 27394, 27596, 27651, 28412, 28480, 29753, 29756, 29793, 31567]",17.471446361036588,0.7382974313220686,65.67164179104478
8294,4097,2,[0.59412932 0.31812784 0.08774284],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",17.503941762537746,87.56905101215717,"[198, 243, 360, 412, 471, 519, 561, 591, 711, 889, 977, 1144, 1201, 1239, 1655, 3027, 3400, 5156, 5161, 5182, 5426, 5444, 5508, 5513, 5712, 5718, 6843, 7007, 7929, 8013, 8015, 8017, 8760, 15800, 15801, 15830, 15839, 15842, 15848, 15854, 15857, 15860, 15867, 15895, 15923, 15935, 15972, 16055, 16071, 16098, 16115, 16116, 16154, 17722, 18308, 18310, 18313, 18314, 18316, 18335, 18336, 18339, 18342, 18345, 19403, 19446, 19449, 19487, 19491, 20301, 20457, 20532, 20536, 20543, 20551, 20599, 20620, 20676, 21226, 21230, 21738, 22874, 24099, 25290, 25292, 25298, 25302, 25312, 25351, 25444, 25462, 25521, 25525, 25527, 25542, 25554, 25556, 25560, 25565, 25567, 27166, 27466, 27468, 27472, 27479, 27501, 27508, 27514, 27541, 27579, 28089, 28105, 29192]",17.310830213246103,72.99449255778562,11.940298507462686
8294,4097,0,[0.37815494 0.6049146  0.01693046],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",8.051970556499297,16.10479091664359,"[26, 78, 152, 153, 156, 157, 161, 277, 412, 472, 522, 838, 906, 908, 912, 986, 1052, 1070, 1086, 1144, 1156, 1460, 1489, 1500, 1935, 2230, 3792, 4541, 5156, 5159, 5497, 5649, 5760, 5772, 5818, 5830, 6924, 6928, 6930, 6942, 6945, 6946, 7896, 7911, 7913, 8101, 8760, 15642, 15997, 15998, 16004, 16263, 16278, 16284, 16286, 16317, 16531, 16535, 16641, 17751, 18308, 18316, 18360, 18383, 18587, 18650, 18654, 18664, 18665, 18669, 18670, 18687, 18696, 18822, 19423, 19426, 19446, 19451, 19487, 19491, 19497, 20034, 20043, 20071, 20072, 20073, 20076, 20121, 20448, 20659, 20685, 20689, 20838, 20843, 21226, 21234, 22876, 22891, 22961, 24359, 24372, 25292, 25298, 25302, 25312, 25349, 25374, 25444, 25462, 25612, 25649, 25873, 25883, 25940, 26001, 26013, 26023, 26027, 26035, 27188, 27315, 27394, 27596, 27651, 28412, 28433, 28480, 28756, 28758, 29753, 29756, 29797, 30697, 31567]",8.051970556499302,16.10479091664359,100.0
8294,4097,1,[0.37815494 0.6049146  0.01693046],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",8.051970556499297,0.7923103497762103,"[26, 78, 152, 153, 156, 157, 161, 277, 412, 472, 522, 838, 906, 908, 912, 986, 1052, 1070, 1086, 1144, 1156, 1460, 1489, 1500, 1935, 2230, 3792, 4541, 5156, 5159, 5497, 5649, 5760, 5772, 5818, 5830, 6924, 6928, 6930, 6942, 6945, 6946, 7896, 7911, 7913, 8101, 8760, 15642, 15997, 15998, 16004, 16263, 16278, 16284, 16286, 16317, 16531, 16535, 16641, 17751, 18308, 18316, 18360, 18383, 18587, 18650, 18654, 18664, 18665, 18669, 18670, 18687, 18696, 18822, 19423, 19426, 19446, 19451, 19487, 19491, 19497, 20034, 20043, 20071, 20072, 20073, 20076, 20121, 20448, 20659, 20685, 20689, 20838, 20843, 21226, 21234, 22876, 22891, 22961, 24359, 24372, 25292, 25298, 25302, 25312, 25349, 25374, 25444, 25462, 25612, 25649, 25873, 25883, 25940, 26001, 26013, 26023, 26027, 26035, 27188, 27315, 27394, 27596, 27651, 28412, 28433, 28480, 28756, 28758, 29753, 29756, 29797, 30697, 31567]",8.051970556499302,0.7923103497762103,100.0
8294,4097,2,[0.37815494 0.6049146  0.01693046],"[19491, 19446, 19487, 21226, 19451, 21234, 19497, 17751, 19426, 19423, 18665, 18669, 18587, 29797, 18670, 18664, 18687, 18696, 18654, 161, 18650, 3792, 18822, 157, 18383, 5649, 20121, 18360, 156, 16641, 16535, 8101, 153, 16531, 20076, 20071, 20072, 20034, 152, 20043, 20073, 2230, 16317, 26, 472, 16278, 16286, 16284, 16263, 28756, 28758, 28433, 28480, 1052, 28412, 29753, 29756, 5830, 1156, 5818, 6946, 5772, 986, 5760, 7913, 6945, 15997, 27651, 16004, 27596, 15998, 6942, 7896, 20659, 838, 20689, 20685, 27394, 20838, 20843, 24372, 24359, 27315, 20448, 522, 6930, 7911, 1935, 25374, 6928, 1070, 6924, 27188, 25349, 25292, 25302, 25298, 25312, 25444, 412, 25462, 8760, 1144, 5156, 18316, 18308, 5159, 22961, 277, 22891, 22876, 26035, 1460, 26023, 1086, 26027, 1489, 30697, 26013, 78, 25940, 25883, 25873, 26001, 1500, 25649, 912, 4541, 31567, 908, 15642, 906, 25612, 5497]",8.051970556499297,87.56905101215717,"[26, 78, 152, 153, 156, 157, 161, 277, 412, 472, 522, 838, 906, 908, 912, 986, 1052, 1070, 1086, 1144, 1156, 1460, 1489, 1500, 1935, 2230, 3792, 4541, 5156, 5159, 5497, 5649, 5760, 5772, 5818, 5830, 6924, 6928, 6930, 6942, 6945, 6946, 7896, 7911, 7913, 8101, 8760, 15642, 15997, 15998, 16004, 16263, 16278, 16284, 16286, 16317, 16531, 16535, 16641, 17751, 18308, 18316, 18360, 18383, 18587, 18650, 18654, 18664, 18665, 18669, 18670, 18687, 18696, 18822, 19423, 19426, 19446, 19451, 19487, 19491, 19497, 20034, 20043, 20071, 20072, 20073, 20076, 20121, 20448, 20659, 20685, 20689, 20838, 20843, 21226, 21234, 22876, 22891, 22961, 24359, 24372, 25292, 25298, 25302, 25312, 25349, 25374, 25444, 25462, 25612, 25649, 25873, 25883, 25940, 26001, 26013, 26023, 26027, 26035, 27188, 27315, 27394, 27596, 27651, 28412, 28433, 28480, 28756, 28758, 29753, 29756, 29797, 30697, 31567]",8.051970556499302,87.56905101215717,100.0
